"user_id","item_ids"
"user_9966","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_8234","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_8761","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_2008","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7224","event_122,event_378,event_570,event_818,event_983,event_1541,event_52,event_193,event_306,event_4593"
"user_7609","event_674,event_152,event_449,event_1819,event_119,event_245,event_292,event_849,event_1854,event_435"
"user_544","event_1470,event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306"
"user_3164","event_102,event_1802,event_338,event_71,event_262,event_751,event_65,event_212,event_191,event_806"
"user_6418","event_825,event_681,event_569,event_595,event_682,event_183,event_1232,event_56,event_151,event_953"
"user_5784","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9294","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9116","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_3455","event_570,event_70,event_212,event_806,event_191,event_34,event_215,event_1128,event_1802,event_1396"
"user_2739","event_706,event_16,event_57,event_135,event_608,event_657,event_1548,event_204,event_1802,event_2"
"user_151","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_7536","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_5840","event_119,event_245,event_849,event_727,event_49,event_387,event_462,event_502,event_659,event_863"
"user_4910","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_10541","event_1749,event_152,event_1854,event_427,event_544,event_1773,event_247,event_1884,event_597,event_71"
"user_6519","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_4823","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_8479","event_1884,event_152,event_1854,event_427,event_544,event_1773,event_247,event_597,event_71,event_262"
"user_7437","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_1180","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_2126","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_582","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_2971","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9214","event_373,event_99,event_215,event_671,event_1910,event_682,event_34,event_302,event_1184,event_72"
"user_3487","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_9352","event_674,event_435,event_449,event_292,event_200,event_129,event_466,event_843,event_857,event_2239"
"user_10149","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_5409","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_8934","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_5144","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_4181","event_495,event_1122,event_838,event_378,event_349,event_1320,event_2171,event_1218,event_2953,event_168"
"user_4695","event_119,event_245,event_849,event_727,event_49,event_387,event_462,event_502,event_659,event_863"
"user_5600","event_1189,event_1320,event_336,event_2953,event_1218,event_1715,event_168,event_2171,event_2846,event_349"
"user_3158","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_5905","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_1975","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_7121","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_6146","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_5634","event_325,event_1819,event_838,event_2953,event_2171,event_1218,event_168,event_1122,event_1715,event_1320"
"user_6891","event_2093,event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306"
"user_2863","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_2506","event_196,event_957,event_884,event_53,event_1964,event_72,event_718,event_1092,event_67,event_1036"
"user_3201","event_212,event_191,event_806,event_70,event_34,event_215,event_570,event_1128,event_102,event_1802"
"user_8121","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_10130","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_2715","event_913,event_119,event_223,event_245,event_284,event_849,event_953,event_1009,event_1390,event_101"
"user_6147","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_1971","event_1135,event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108"
"user_6910","event_544,event_918,event_16,event_57,event_135,event_608,event_657,event_1548,event_24,event_2"
"user_3907","event_200,event_30,event_100,event_129,event_222,event_292,event_463,event_466,event_688,event_825"
"user_130","event_463,event_247,event_505,event_266,event_1854,event_544,event_135,event_1548,event_918,event_24"
"user_6886","event_1189,event_1320,event_336,event_2953,event_1218,event_1715,event_168,event_2171,event_2846,event_349"
"user_3581","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_8052","event_1189,event_2171,event_336,event_1715,event_2953,event_1218,event_1320,event_168,event_2846,event_349"
"user_9890","event_2093,event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306"
"user_4627","event_84,event_1802,event_427,event_817,event_1380,event_1066,event_913,event_262,event_238,event_960"
"user_4132","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_2218","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_4336","event_1715,event_168,event_2846,event_1218,event_2171,event_336,event_2953,event_1320,event_1189,event_349"
"user_5481","event_152,event_427,event_890,event_917,event_238,event_827,event_998,event_1486,event_30,event_857"
"user_5928","event_2171,event_1715,event_1218,event_336,event_168,event_1189,event_2846,event_2953,event_1320,event_349"
"user_7864","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_10365","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_9546","event_152,event_49,event_427,event_462,event_1819,event_119,event_122,event_245,event_378,event_570"
"user_9698","event_2317,event_1154,event_156,event_1335,event_338,event_117,event_1029,event_1099,event_1748,event_258"
"user_2553","event_1911,event_1819,event_601,event_1189,event_1122,event_495,event_325,event_336,event_168,event_1320"
"user_658","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_4899","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_1766","event_1189,event_2953,event_595,event_1320,event_569,event_1218,event_183,event_2171,event_336,event_168"
"user_7643","event_674,event_200,event_449,event_129,event_292,event_466,event_843,event_857,event_2239,event_435"
"user_3082","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7022","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_3969","event_890,event_152,event_65,event_907,event_1009,event_1854,event_71,event_917,event_544,event_1884"
"user_9662","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_1005","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_8736","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9897","event_885,event_1331,event_388,event_857,event_2239,event_1463,event_998,event_597,event_1607,event_565"
"user_10323","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_2952","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_2886","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_486","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_4831","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2510","event_284,event_2037,event_16,event_57,event_135,event_185,event_223,event_601,event_608,event_657"
"user_6324","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1239","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_7916","event_1099,event_1802,event_427,event_817,event_1380,event_1066,event_913,event_262,event_238,event_960"
"user_2940","event_865,event_152,event_1854,event_681,event_1232,event_56,event_199,event_427,event_1910,event_544"
"user_6186","event_806,event_191,event_70,event_212,event_34,event_215,event_570,event_1128,event_119,event_245"
"user_3876","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_8820","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_3020","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_9296","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_10407","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_3664","event_151,event_595,event_183,event_569,event_682,event_825,event_953,event_122,event_570,event_818"
"user_1858","event_1028,event_76,event_387,event_1650,event_27,event_67,event_44,event_1036,event_1092,event_53"
"user_119","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_7302","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2867","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_1522","event_601,event_168,event_336,event_1033,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171"
"user_3168","event_2317,event_157,event_733,event_1128,event_302,event_659,event_808,event_599,event_447,event_7"
"user_6128","event_1189,event_2171,event_336,event_1715,event_2953,event_1218,event_1320,event_168,event_2846,event_349"
"user_8941","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_2339","event_7,event_222,event_688,event_825,event_1028,event_1108,event_706,event_69,event_457,event_34"
"user_136","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_1616","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_3826","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_1597","event_1650,event_122,event_1028,event_76,event_387,event_1092,event_44,event_196,event_1036,event_1232"
"user_10171","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_10005","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_8423","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_1209","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_1642","event_156,event_2321,event_2317,event_122,event_157,event_378,event_570,event_716,event_733,event_818"
"user_4553","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_3681","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_4605","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_9720","event_1123,event_674,event_449,event_122,event_292,event_378,event_570,event_818,event_983,event_1541"
"user_2144","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_9443","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_7235","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_9583","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_2294","event_152,event_16,event_57,event_135,event_608,event_657,event_1548,event_1854,event_71,event_247"
"user_5184","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_5499","event_373,event_99,event_215,event_671,event_1910,event_682,event_34,event_302,event_1184,event_72"
"user_203","event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306,event_4593"
"user_2975","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_6248","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2219","event_200,event_817,event_1380,event_122,event_129,event_378,event_466,event_570,event_818,event_843"
"user_8978","event_1715,event_168,event_2846,event_1218,event_2171,event_336,event_2953,event_1320,event_1189,event_349"
"user_478","event_338,event_302,event_1029,event_1047,event_2321,event_2317,event_65,event_99,event_157,event_177"
"user_6507","event_222,event_688,event_825,event_1028,event_1108,event_706,event_69,event_457,event_34,event_76"
"user_2319","event_151,event_16,event_57,event_122,event_135,event_185,event_223,event_284,event_378,event_570"
"user_9271","event_1184,event_223,event_284,event_953,event_1009,event_1390,event_76,event_151,event_191,event_221"
"user_3120","event_2037,event_284,event_200,event_129,event_466,event_843,event_857,event_2239,event_280,event_775"
"user_1521","event_2093,event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657"
"user_6024","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_4693","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_3290","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_5960","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_8992","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_8670","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_5876","event_199,event_1910,event_56,event_1232,event_681,event_865,event_714,event_759,event_65,event_99"
"user_9079","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_5267","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_8752","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_8274","event_247,event_505,event_463,event_1548,event_152,event_1854,event_759,event_1308,event_1086,event_427"
"user_5280","event_72,event_67,event_53,event_1036,event_44,event_1092,event_718,event_27,event_957,event_884"
"user_10187","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_3318","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_5441","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2343","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_6815","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9913","event_71,event_102,event_1802,event_338,event_262,event_751,event_65,event_16,event_57,event_135"
"user_4631","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_8408","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_2036","event_1607,event_1029,event_817,event_1380,event_857,event_2239,event_1463,event_998,event_1066,event_1802"
"user_5587","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2742","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_10377","event_714,event_857,event_998,event_53,event_1486,event_27,event_67,event_1964,event_72,event_827"
"user_7601","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_6200","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_52,event_193,event_306"
"user_2754","event_838,event_1122,event_495,event_378,event_1911,event_1715,event_168,event_2846,event_1218,event_2171"
"user_5397","event_601,event_168,event_336,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171,event_2846"
"user_8582","event_682,event_569,event_183,event_595,event_151,event_825,event_953,event_99,event_215,event_671"
"user_1460","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_6477","event_674,event_435,event_449,event_292,event_122,event_378,event_570,event_818,event_983,event_1541"
"user_6611","event_266,event_135,event_1854,event_4,event_123,event_225,event_343,event_560,event_826,event_30"
"user_8544","event_1470,event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306"
"user_9971","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_7141","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_6691","event_100,event_2,event_117,event_920,event_817,event_57,event_1108,event_30,event_463,event_1513"
"user_3440","event_2093,event_122,event_378,event_570,event_818,event_983,event_1541,event_52,event_193,event_306"
"user_2467","event_1715,event_168,event_2846,event_1218,event_2171,event_336,event_2953,event_1320,event_1189,event_349"
"user_6049","event_601,event_168,event_336,event_1189,event_1320,event_2953,event_1218,event_1715,event_2171,event_2846"
"user_3685","event_2846,event_349,event_1715,event_336,event_1033,event_1320,event_1218,event_2953,event_168,event_1189"
"user_5778","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_5559","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2156","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_893","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_1315","event_349,event_1320,event_2171,event_1218,event_2953,event_168,event_336,event_1715,event_1189,event_2846"
"user_4443","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7799","event_1802,event_262,event_102,event_338,event_71,event_751,event_65,event_570,event_70,event_1396"
"user_10644","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_6943","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
"user_7087","event_122,event_1650,event_196,event_72,event_957,event_44,event_1092,event_1964,event_1036,event_718"
"user_736","event_1854,event_119,event_245,event_849,event_727,event_49,event_266,event_387,event_462,event_502"
"user_8326","event_1470,event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306"
"user_637","event_825,event_569,event_595,event_682,event_183,event_151,event_953,event_706,event_157,event_222"
"user_296","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_371","event_200,event_817,event_1380,event_122,event_129,event_378,event_466,event_570,event_818,event_843"
"user_454","event_1123,event_284,event_2037,event_292,event_449,event_674,event_435,event_1292,event_30,event_100"
"user_7396","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_4406","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_323","event_1128,event_212,event_806,event_191,event_70,event_34,event_215,event_570,event_2321,event_338"
"user_7779","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_10159","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_3869","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_4818","event_71,event_102,event_1802,event_338,event_262,event_751,event_65,event_16,event_57,event_135"
"user_1194","event_674,event_435,event_292,event_449,event_30,event_100,event_222,event_463,event_688,event_825"
"user_9164","event_302,event_808,event_447,event_573,event_814,event_727,event_750,event_818,event_849,event_99"
"user_3156","event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306,event_4593"
"user_1345","event_302,event_808,event_447,event_750,event_814,event_573,event_727,event_818,event_849,event_157"
"user_3309","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_1061","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_1081","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_1023","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_4393","event_53,event_1964,event_72,event_884,event_957,event_67,event_27,event_196,event_718,event_44"
"user_2220","event_200,event_129,event_466,event_843,event_857,event_2239,event_80,event_1463,event_998,event_597"
"user_6677","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_5146","event_463,event_247,event_505,event_1548,event_30,event_100,event_865,event_1086,event_2,event_759"
"user_6819","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_443","event_349,event_601,event_1320,event_2953,event_168,event_2846,event_1218,event_1715,event_336,event_2171"
"user_9056","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2113","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_8349","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_285","event_122,event_378,event_570,event_818,event_983,event_1541,event_52,event_193,event_306,event_4593"
"user_5762","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_2585","event_2093,event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657"
"user_9093","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_2444","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_8297","event_681,event_1232,event_56,event_1910,event_865,event_222,event_688,event_825,event_1028,event_1108"
"user_7237","event_681,event_1232,event_56,event_1910,event_119,event_245,event_849,event_199,event_727,event_865"
"user_10434","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_5328","event_890,event_65,event_907,event_338,event_1029,event_1009,event_505,event_71,event_917,event_1331"
"user_8932","event_1967,event_657,event_918,event_1413,event_1122,event_495,event_692,event_388,event_838,event_2283"
"user_9979","event_674,event_435,event_449,event_292,event_152,event_1819,event_119,event_245,event_849,event_1854"
"user_6867","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_4908","event_1748,event_152,event_1854,event_427,event_544,event_1773,event_247,event_1884,event_597,event_71"
"user_5335","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_4149","event_838,event_1122,event_495,event_378,event_2953,event_2171,event_1218,event_325,event_168,event_1715"
"user_1518","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_7917","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_6223","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_4435","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7706","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_232","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_7101","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1899","event_196,event_957,event_884,event_53,event_1964,event_72,event_718,event_1092,event_67,event_1036"
"user_4217","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_115","event_890,event_2317,event_1154,event_156,event_1335,event_338,event_117,event_1029,event_1009,event_1099"
"user_1756","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_2871","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_7072","event_1189,event_2171,event_336,event_1715,event_2953,event_1218,event_1320,event_168,event_2846,event_349"
"user_6931","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_3690","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_10059","event_2321,event_2317,event_157,event_716,event_733,event_1128,event_1154,event_156,event_1335,event_338"
"user_1309","event_1122,event_495,event_838,event_378,event_2846,event_349,event_1715,event_325,event_336,event_1320"
"user_4166","event_196,event_957,event_884,event_53,event_1964,event_72,event_718,event_1092,event_67,event_1036"
"user_6488","event_16,event_57,event_135,event_185,event_223,event_284,event_601,event_608,event_657,event_953"
"user_8399","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_9482","event_30,event_100,event_222,event_292,event_463,event_688,event_825,event_1028,event_1108,event_1365"
"user_5065","event_1122,event_495,event_838,event_378,event_601,event_1911,event_1967,event_168,event_692,event_325"
"user_467","event_2846,event_349,event_1715,event_336,event_1320,event_1218,event_2953,event_168,event_1189,event_2171"
"user_9092","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_3531","event_462,event_119,event_245,event_849,event_727,event_49,event_387,event_502,event_659,event_863"
"user_3130","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_2846,event_682,event_199"
"user_5994","event_56,event_681,event_1232,event_1910,event_157,event_733,event_1128,event_865,event_199,event_302"
"user_9701","event_152,event_1819,event_119,event_245,event_849,event_1854,event_52,event_193,event_306,event_4593"
"user_8780","event_838,event_2283,event_1122,event_388,event_495,event_692,event_918,event_378,event_1967,event_2953"
"user_9419","event_1481,event_1066,event_1463,event_1380,event_30,event_100,event_463,event_865,event_2,event_117"
"user_6643","event_1189,event_2171,event_336,event_1715,event_2953,event_1218,event_1320,event_168,event_2846,event_349"
"user_5749","event_52,event_193,event_306,event_4593,event_561,event_893,event_1464,event_1470,event_1559,event_1706"
"user_5897","event_200,event_129,event_466,event_843,event_857,event_2239,event_52,event_193,event_306,event_4593"
"user_9739","event_387,event_196,event_718,event_957,event_1964,event_1036,event_1092,event_53,event_884,event_27"
"user_9307","event_24,event_222,event_688,event_825,event_1028,event_1108,event_706,event_544,event_69,event_457"
"user_10070","event_65,event_99,event_177,event_215,event_671,event_907,event_1910,event_52,event_193,event_306"
"user_1302","event_1189,event_1320,event_336,event_2953,event_1218,event_1715,event_168,event_2171,event_2846,event_349"
"user_10472","event_122,event_378,event_570,event_818,event_983,event_1541,event_714,event_1802,event_70,event_49"
"user_7457","event_284,event_2037,event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189"
"user_2803","event_349,event_1320,event_2171,event_1218,event_2953,event_168,event_336,event_1715,event_1189,event_2846"
"user_8741","event_152,event_1335,event_659,event_1819,event_2283,event_2321,event_2317,event_119,event_157,event_245"
"user_7570","event_63,event_157,event_733,event_1128,event_302,event_659,event_808,event_599,event_447,event_7"
"user_165","event_1154,event_1029,event_1607,event_2317,event_16,event_57,event_135,event_608,event_657,event_1548"
"user_1777","event_387,event_196,event_1028,event_718,event_957,event_1036,event_1964,event_1092,event_373,event_27"
"user_934","event_325,event_1819,event_838,event_1911,event_1715,event_168,event_2846,event_1218,event_2171,event_336"
"user_5283","event_223,event_284,event_953,event_1009,event_1390,event_76,event_151,event_191,event_221,event_1308"
"user_7715","event_449,event_292,event_674,event_16,event_57,event_135,event_185,event_223,event_284,event_601"
"user_8871","event_152,event_1819,event_119,event_245,event_849,event_1854,event_388,event_1189,event_727,event_49"
